-10,54,12,41,30,-24,4,27,41
-25,42,13,38,30,-24,4,26,40
-19,45,10,37,30,-23,5,24,40
-24,40,5,37,30,-21,5,22,40
-29,37,0,38,28,-20,5,20,41
-31,37,4,40,28,-19,5,19,41
-38,37,7,43,27,-19,5,19,41
-28,41,7,44,26,-19,5,20,41
-14,49,7,45,26,-20,4,22,41
-9,52,8,44,27,-20,5,21,42
-14,48,8,42,27,-19,7,20,42
-24,45,5,41,27,-18,7,20,41
-19,48,5,41,27,-17,9,20,40
-23,44,7,41,28,-17,10,21,40
-23,46,2,40,28,-18,12,21,41
9,63,7,41,29,-19,12,23,41
21,65,-4,41,28,-21,14,24,42
-5,63,2,41,26,-23,12,26,41
-35,39,5,39,26,-24,11,25,41
-10,48,5,38,25,-23,12,24,39
-12,47,20,36,23,-22,11,23,37
-23,39,24,35,23,-21,10,21,37
-31,37,19,37,22,-19,10,19,38
-33,36,12,38,22,-19,10,18,38
-26,35,9,39,21,-18,9,17,38
-23,37,6,41,22,-17,9,14,41
-25,41,2,43,24,-16,10,14,43
-28,42,3,47,28,-14,11,16,44
-28,42,6,50,31,-14,9,17,45
-16,48,5,50,33,-15,8,19,45
-10,48,8,48,32,-17,8,19,44
-3,50,8,42,28,-18,8,18,42
-1,51,10,39,26,-18,10,17,40
0,48,15,37,25,-18,10,16,40
-1,46,12,37,25,-17,10,16,40
-14,48,8,37,26,-17,12,16,41
-14,54,20,41,28,-18,11,19,42
8,53,21,44,28,-19,9,22,43
1,60,14,45,27,-21,8,23,42
1,53,13,43,25,-22,8,23,42
-5,54,14,42,23,-23,9,23,40
-5,55,12,37,21,-23,8,22,38
-6,53,6,36,19,-22,9,20,38
-10,53,3,36,20,-21,10,19,38
-14,46,1,36,21,-20,10,18,38
-22,41,-1,38,24,-19,9,17,39
-30,38,-5,42,30,-17,8,17,42
-28,36,-4,44,34,-16,7,19,44
-25,38,-5,49,38,-16,7,22,45
-23,36,-2,49,37,-17,6,22,45
-28,34,-1,44,31,-19,7,21,44
-39,32,0,41,29,-19,8,19,42
-38,33,0,37,25,-20,10,18,41
-30,37,5,37,24,-21,11,17,41
-28,37,7,35,24,-20,10,17,39
-30,38,9,37,25,-21,8,18,40
-31,38,10,37,26,-21,7,18,40
-26,42,12,40,28,-21,6,19,41
-24,43,12,40,29,-19,6,18,41
-24,43,15,41,29,-18,5,17,41
-19,45,7,41,29,-18,5,17,40
-11,60,25,42,28,-18,5,19,41
-31,46,22,42,28,-21,6,21,42
9,68,20,41,26,-23,7,24,41
0,57,16,39,26,-25,7,25,41
-19,53,9,38,26,-25,6,26,41
-24,49,10,36,26,-26,6,25,41
-13,49,8,35,27,-25,7,25,40
-15,44,4,35,28,-23,7,22,40
-32,35,0,37,30,-20,7,20,41
-35,32,-3,40,31,-18,7,19,41
-30,33,-1,43,33,-17,6,20,41
-30,37,0,45,33,-17,6,20,42
-25,39,3,45,31,-17,7,19,41
-25,42,4,43,27,-18,7,18,41
-14,48,6,41,25,-19,7,18,41
-11,50,3,39,25,-19,8,17,41
-14,50,3,37,24,-19,9,17,40
-23,44,4,37,25,-19,8,17,39
-25,43,-12,39,28,-19,6,20,40
18,68,-5,42,31,-21,7,24,42
8,56,-3,41,34,-25,4,28,42
-7,56,9,40,35,-26,2,27,42
-40,45,8,37,34,-27,4,26,42
-20,46,16,35,33,-26,6,26,40
6,51,19,33,28,-24,8,24,38
-6,51,15,32,25,-23,12,20,38
-29,44,10,32,23,-22,14,19,39
-25,46,8,37,21,-21,14,16,39
-8,47,9,38,19,-19,12,14,39
-12,44,7,42,20,-17,10,13,41
-18,43,4,44,23,-15,10,14,42
-25,43,1,49,26,-13,12,16,44
-27,42,0,50,27,-13,12,16,44
-22,42,3,49,28,-13,9,16,43
-21,44,5,46,27,-14,9,15,43
-15,44,9,45,26,-15,9,15,42
-13,45,9,43,25,-16,8,15,42
-6,50,12,42,25,-16,10,15,41
1,50,14,40,25,-17,10,16,41
0,54,0,40,26,-18,11,16,42
8,63,15,41,28,-19,10,19,42
-2,53,11,41,29,-23,8,21,42
-6,50,8,39,29,-24,5,23,42
10,56,10,37,28,-26,5,23,41
-10,50,15,36,27,-26,5,23,41
-11,49,15,34,25,-25,7,23,40
-9,50,13,35,24,-24,8,21,40
-8,54,12,37,24,-23,10,20,40
-14,48,12,39,24,-21,8,20,39
-14,47,10,39,23,-20,6,19,39
-8,49,-1,39,25,-20,5,19,39
-18,46,-5,40,28,-20,5,19,40
-26,38,0,40,32,-20,5,20,41
-33,32,-1,41,33,-20,4,20,43
-21,40,-7,41,35,-21,5,20,44
-10,41,-5,41,34,-23,5,21,44
-21,38,-2,40,33,-23,5,22,43
-37,35,0,40,28,-22,6,20,43
-33,38,0,40,26,-21,8,18,41
-18,45,4,39,23,-20,8,18,41
-13,45,6,39,22,-19,8,17,40
-19,48,5,39,22,-19,8,17,40
-23,45,11,40,23,-20,7,19,40
-25,44,13,41,25,-20,5,20,40
-16,47,13,42,26,-21,4,21,40
-17,46,13,41,26,-21,5,21,40
-22,46,21,41,25,-21,5,21,40
-13,50,17,41,25,-22,4,21,40
-25,50,26,42,25,-23,4,23,41
7,61,21,42,25,-25,3,26,41
0,62,12,43,25,-27,1,28,41
-18,52,11,41,25,-29,0,30,40
-20,45,12,38,25,-30,0,29,39
-9,49,9,36,26,-28,1,28,39
-17,44,6,35,28,-26,3,25,40
-29,37,1,35,29,-25,5,23,40
-30,37,0,37,31,-21,5,23,40
-23,37,0,39,32,-20,5,22,40
-25,39,2,42,30,-19,4,21,41
-29,39,3,44,29,-20,5,22,41
-23,44,3,44,27,-21,5,22,41
-9,50,2,42,23,-22,5,21,40
-12,48,5,40,21,-23,5,21,41
-13,48,3,38,22,-22,6,20,40
-12,47,1,37,23,-22,7,21,40
-13,46,4,37,26,-23,7,21,39
-16,43,4,37,28,-22,6,21,39
-25,44,0,37,29,-22,7,22,41
-16,47,3,37,32,-23,7,23,41
-22,45,8,38,32,-23,7,24,42
-2,56,15,39,30,-24,7,23,41
1,62,15,38,28,-24,7,23,40
-15,54,21,37,25,-24,7,23,40
-8,48,20,37,24,-25,7,24,39
-12,55,14,36,23,-25,6,22,39
-10,48,12,36,22,-26,5,21,39
-15,44,10,37,23,-25,5,20,40
-25,40,5,39,25,-23,4,19,41
-28,38,0,41,27,-21,5,17,42
-35,32,-3,45,29,-19,5,17,43
-30,36,-1,47,30,-18,6,17,44
-31,38,0,48,29,-17,5,17,44
-25,39,2,47,27,-17,5,17,43
-17,44,2,45,26,-18,6,16,42
-8,49,5,41,23,-19,7,16,41
-7,49,6,39,23,-20,7,16,41
-9,49,7,37,24,-21,8,16,41
-9,48,9,37,25,-21,8,16,41
-4,54,17,37,27,-22,7,17,42
-7,56,12,37,30,-23,7,18,42
-1,57,14,38,31,-23,6,19,43
9,58,19,38,31,-25,5,20,43
7,58,14,38,30,-25,4,22,42
-5,51,16,37,28,-25,3,22,42
4,55,16,37,26,-26,5,22,41
-2,52,15,36,24,-26,5,22,39
-2,51,13,36,22,-26,4,21,38
-12,53,6,35,22,-25,5,21,38
-17,48,6,36,22,-23,5,20,39
-19,44,3,37,24,-23,6,19,40
-16,46,2,40,25,-21,6,19,41
-17,44,1,42,28,-20,5,19,41
-25,39,1,42,28,-19,5,19,42
-28,37,1,43,31,-19,5,20,43
-25,36,-1,43,32,-19,5,21,43
-19,37,-3,43,32,-21,6,21,43
-21,37,-2,41,30,-23,7,21,42
-27,38,-3,39,28,-24,7,21,42
-33,41,-4,37,25,-24,7,21,42
-24,48,0,37,25,-24,8,19,42
-20,49,5,39,25,-24,7,19,42
-21,46,10,39,25,-23,6,19,41
-23,43,12,39,25,-22,5,19,40
-26,41,12,39,26,-22,5,19,40
-24,44,11,39,26,-21,6,19,39
-15,45,13,38,26,-21,5,19,39
-14,46,14,39,25,-21,5,19,40
-25,43,11,39,25,-22,5,19,40
-22,46,11,41,25,-22,4,20,41
-16,47,12,43,25,-24,3,21,42
-11,48,4,44,25,-25,1,23,42
-1,62,19,43,26,-25,2,25,42
-27,47,27,41,26,-26,2,25,42
-8,57,21,41,27,-26,3,27,41
-5,53,13,39,26,-28,3,29,39
-10,50,12,37,26,-28,2,29,39
-17,44,14,35,26,-27,1,28,38
-20,42,14,35,27,-25,4,23,40
-30,39,7,36,27,-23,6,20,40
-25,39,-1,39,28,-19,7,17,41
-16,41,-1,40,29,-18,5,17,42
-31,42,2,42,30,-19,4,18,42
-34,37,3,44,29,-19,4,19,42
-28,42,2,42,27,-22,5,20,42
-20,44,1,41,26,-23,6,21,41
-17,46,2,39,25,-23,7,19,41
-20,44,3,38,25,-22,8,19,40
-18,45,2,37,25,-21,9,19,40
-17,48,0,37,26,-20,9,19,39
-18,46,0,39,27,-20,9,19,40
-19,46,0,40,29,-20,8,21,41
-16,48,0,40,30,-20,9,21,41
-14,49,6,39,31,-21,10,21,42
-13,51,15,38,32,-22,12,21,44
6,64,11,38,31,-22,12,22,43
19,60,10,38,28,-23,11,23,42
1,66,10,38,26,-24,10,23,41
-18,41,21,37,25,-24,9,22,40
-3,48,20,36,23,-25,10,23,39
-5,51,19,36,23,-25,10,23,37
-4,50,19,35,23,-24,9,22,38
-15,47,16,36,23,-23,10,20,39
-18,45,14,39,25,-22,9,19,39
-26,41,10,40,26,-21,8,16,40
-26,39,5,43,27,-18,7,16,43
-28,36,1,46,28,-17,7,15,44
-35,30,-2,48,29,-15,6,15,45
-38,30,-3,50,28,-15,7,16,44
-34,37,0,50,26,-16,7,17,43
-30,36,2,48,25,-17,7,17,43
-22,40,3,44,23,-18,8,16,41
-13,47,5,40,23,-19,9,16,41
-1,50,7,38,23,-19,9,17,40
-6,51,7,38,25,-20,10,17,41
-8,49,7,38,27,-21,10,19,41
-4,57,15,38,29,-21,9,20,42
-21,46,11,39,32,-23,9,20,42
-24,53,26,39,32,-23,8,22,43
1,52,34,40,30,-25,6,23,42
14,68,14,39,29,-25,6,24,42
-5,51,22,37,27,-25,6,23,41
-5,46,15,36,25,-25,6,21,40
-10,50,12,35,23,-24,7,20,38
-10,50,12,35,23,-23,7,20,39
-16,46,12,36,24,-22,7,19,39
-19,46,10,37,27,-22,7,20,40
-14,48,5,39,30,-21,7,20,41
-15,50,3,40,30,-20,7,19,42
-24,41,5,42,32,-19,8,19,42
-29,40,4,43,32,-18,9,19,42
-30,37,1,41,29,-18,9,19,42
-25,39,-2,42,30,-19,11,18,43
-19,37,0,41,28,-19,11,19,43
-32,35,0,41,27,-21,10,18,42
-34,37,0,40,25,-21,9,17,42
-19,42,-5,40,25,-20,9,16,42
-10,49,-8,41,26,-19,9,16,42
-10,50,-1,40,26,-19,8,17,42
-21,46,1,41,28,-19,7,17,42
-25,41,4,40,29,-20,7,17,42
-23,42,2,39,30,-19,8,17,41
-21,44,4,38,30,-19,8,16,41
-23,43,5,37,27,-19,8,15,41
-23,43,7,37,26,-19,8,14,41
-22,45,10,38,24,-19,8,13,42
-21,46,9,40,23,-19,8,14,42
-15,48,14,41,24,-21,6,16,41
-7,50,6,38,24,-25,5,17,41
-28,53,24,38,25,-25,7,21,43
-15,49,28,37,27,-25,7,23,42
1,62,20,38,29,-25,6,25,41
-12,54,16,38,30,-26,3,25,40
-10,48,14,37,31,-26,2,26,39
-16,49,11,36,32,-26,2,25,40
-20,44,9,35,31,-25,2,23,40
-23,39,4,35,31,-24,2,20,41
-28,38,0,38,31,-23,2,19,42
-30,35,-2,40,32,-23,1,19,43
-33,37,-1,42,30,-23,2,20,44
-29,37,3,42,29,-23,3,20,42
-28,40,5,41,28,-23,3,20,42
-24,44,7,39,26,-23,5,20,42
-8,50,6,38,26,-23,7,19,41
-6,50,5,37,26,-22,7,19,41
-8,49,1,37,27,-22,7,19,40
-13,48,1,37,27,-22,7,19,40
-18,45,0,37,28,-22,7,19,41
-19,46,1,36,28,-23,6,19,40
-18,48,11,35,29,-24,5,20,41
-20,43,0,36,30,-25,5,20,42
12,65,13,37,30,-26,5,22,43
13,65,12,38,30,-28,4,24,43
-13,58,23,37,27,-29,2,25,42
0,44,26,36,25,-29,1,22,40
-3,54,21,35,23,-28,1,20,39
-5,50,16,34,21,-25,3,19,38
-12,44,9,36,23,-24,4,17,39
-32,37,0,39,26,-21,5,16,42
-38,31,-1,42,28,-20,6,16,43
-38,33,0,46,30,-19,5,17,44
-33,33,0,48,30,-19,3,18,46
-26,36,0,49,30,-19,5,18,45
-22,40,3,47,26,-19,5,17,44
-17,40,5,45,25,-19,7,16,42
-12,43,5,40,23,-19,7,16,40
-13,45,6,38,23,-19,8,15,40
-14,46,6,37,25,-20,8,16,41
-13,47,5,37,26,-21,8,16,41
-9,51,5,37,29,-22,8,17,42
-8,50,10,37,30,-23,7,19,43
-16,57,20,37,32,-24,8,19,44
-11,57,29,38,31,-25,7,21,44
13,61,26,38,28,-26,5,22,43
-8,57,20,37,26,-26,5,21,40
-4,46,16,35,22,-25,5,20,39
-8,53,13,35,21,-25,5,21,39
-10,52,11,36,22,-25,6,21,37
-14,46,10,37,23,-25,7,22,38
-17,47,3,37,26,-23,6,22,39
-19,48,1,38,28,-22,6,22,40
-30,40,1,38,31,-21,7,21,42
-32,37,0,41,33,-19,7,21,44
-22,40,-6,44,35,-19,8,21,44
-19,37,-5,44,30,-19,8,21,44
-28,36,-4,43,30,-21,7,21,42
-33,33,-3,40,25,-21,7,20,41
-28,36,-3,39,24,-21,7,19,40
-21,40,0,38,23,-21,8,18,40
-19,41,2,37,22,-20,9,18,40
-21,43,5,38,23,-21,8,18,40
-17,45,8,40,25,-20,7,18,40
-19,48,10,42,26,-19,5,18,41
-19,49,12,44,26,-19,4,19,41
-17,49,14,44,26,-19,4,20,41
-14,50,14,44,25,-20,5,20,41
-12,48,11,43,23,-21,6,21,41
-20,53,31,43,21,-22,7,22,40
-29,43,34,42,21,-24,6,25,40
19,71,20,43,21,-25,6,26,39
3,57,14,41,23,-26,5,30,38
-8,50,10,40,23,-28,3,32,38
-12,49,11,37,25,-29,3,31,37
-13,47,12,35,27,-28,3,29,38
-9,48,11,34,29,-27,3,26,39
-22,44,8,36,32,-23,4,23,41
-18,42,1,39,35,-21,4,22,42
-21,40,-2,43,35,-19,3,22,42
-25,36,-6,45,32,-19,3,21,42
-30,37,0,44,28,-20,5,21,41
-33,35,2,44,25,-20,7,20,41
-21,41,3,42,22,-20,8,19,41
-12,48,4,41,21,-20,9,18,41
-8,50,5,39,21,-19,9,19,40
-8,49,7,39,23,-19,10,18,39
-9,50,6,39,25,-19,10,18,40
-7,51,7,39,28,-19,10,19,40
-12,51,3,37,30,-20,10,19,41
-12,50,4,37,30,-20,11,20,41
-10,50,-7,37,31,-22,11,20,42
-5,55,10,37,31,-23,10,21,42
0,49,7,35,28,-23,8,20,41
3,54,12,35,27,-23,8,19,41
0,46,16,36,26,-23,8,19,40
-6,47,16,37,25,-21,8,18,40
-14,50,17,37,25,-21,8,16,41
-9,53,17,39,26,-21,7,17,42
-10,50,17,42,27,-22,5,20,42
-13,49,14,44,28,-23,4,20,43
-17,49,13,45,28,-22,4,21,43
-19,44,12,45,28,-21,5,21,43
-17,44,8,44,27,-20,5,20,42
-18,43,7,44,26,-19,7,19,41
-21,40,5,42,26,-19,7,18,41
-25,37,3,41,26,-19,8,19,40
-26,36,0,40,27,-19,8,19,40
-24,38,1,39,28,-21,8,20,40
-19,39,7,39,28,-21,8,20,40
-26,39,8,38,29,-21,8,21,41
-2,53,16,39,30,-22,9,23,42
2,59,12,39,29,-24,8,23,42
-14,55,15,39,28,-25,6,24,41
-7,50,19,39,26,-25,5,24,40
-1,55,19,38,22,-25,5,25,37
4,58,17,37,20,-26,5,24,37
-8,56,14,36,19,-26,6,24,37
-13,53,12,35,20,-25,7,24,37
-17,48,8,36,22,-25,6,21,38
-23,42,1,36,23,-23,6,21,39
-25,38,-1,39,27,-22,6,21,41
-40,31,-6,42,33,-18,6,20,43
-32,30,-1,46,35,-17,7,21,45
-26,32,-2,50,35,-17,7,23,44
-23,34,-1,50,33,-18,7,23,44
-27,37,0,46,28,-19,8,21,42
-26,38,0,43,24,-21,8,20,42
-23,39,1,40,22,-21,10,18,41
-20,43,5,37,21,-20,11,17,40
-21,45,6,37,21,-19,10,17,40
-20,46,7,37,23,-19,11,16,40
-20,47,8,39,25,-19,10,17,41
-19,48,7,40,27,-20,9,18,41
-21,50,8,40,27,-20,8,18,42
-16,49,14,41,28,-20,7,17,42
-12,47,13,41,27,-19,6,18,41
-1,58,18,40,27,-20,6,19,40
-25,41,24,40,26,-22,6,20,41
-11,49,28,39,26,-23,6,22,41
5,61,26,38,26,-25,6,23,41
1,56,19,37,26,-26,5,23,40
-8,53,16,37,26,-27,3,25,40
-19,47,17,36,27,-27,3,24,40
-11,46,15,36,28,-26,3,23,40
-14,46,6,37,30,-24,4,21,41
-25,41,3,38,31,-22,4,20,42
-28,37,0,42,33,-20,5,20,42
-25,36,-3,42,33,-19,5,21,42
-25,40,-3,43,32,-19,5,20,41
-30,40,0,42,30,-19,7,19,41
-32,37,5,41,28,-19,9,20,41
-25,40,4,40,26,-20,9,19,41
-12,48,5,39,25,-20,9,19,40
-10,48,6,39,25,-20,9,18,40
-9,49,5,39,25,-19,9,18,40
-9,50,6,39,26,-19,10,18,40
-8,49,7,39,27,-19,10,19,40
-14,46,-1,39,28,-19,11,21,41
3,63,10,38,30,-21,12,23,42
5,60,15,38,31,-22,12,24,42
19,57,18,37,30,-25,12,25,42
-14,51,20,37,29,-25,11,25,40
-8,45,25,35,27,-25,10,25,39
2,54,23,33,25,-25,10,25,37
-4,48,23,34,23,-24,10,23,37
-7,46,21,36,23,-23,9,21,37
-14,46,17,37,22,-21,9,18,39
-22,42,12,41,25,-19,10,17,41
-37,38,5,43,26,-16,10,17,42
-38,33,5,48,30,-16,10,19,44
-31,37,0,53,32,-16,8,21,44
-28,41,1,53,30,-16,7,22,44
-23,37,3,50,26,-17,7,19,42
-21,40,2,46,23,-17,8,18,41
-12,42,3,40,21,-18,9,17,39
-12,42,4,37,19,-18,10,17,39
-16,44,5,38,22,-19,10,17,39
-14,45,7,38,23,-19,10,17,40
-11,48,8,39,25,-19,10,18,41
-20,44,3,40,28,-20,10,19,42
-4,64,25,41,31,-21,9,21,43
13,64,27,40,31,-23,8,24,42
26,62,22,39,28,-25,7,24,41
1,56,25,37,25,-26,4,24,38
1,52,15,35,22,-26,4,23,37
-3,56,10,34,19,-26,5,22,37
-14,50,9,35,19,-26,6,21,37
-20,48,8,37,20,-25,6,22,38
-16,46,5,40,23,-25,5,23,39
-18,43,3,41,25,-23,4,23,40
-25,38,3,44,28,-22,4,23,41
-25,36,-1,46,31,-19,4,24,41
-17,40,-7,49,32,-18,4,25,43
-20,34,-2,50,31,-19,5,25,43
-29,33,-1,48,28,-21,5,25,41
-32,33,-1,42,24,-23,6,25,41
-26,38,0,39,22,-24,7,24,40
-19,42,2,38,22,-24,8,23,39
-16,45,3,37,21,-24,8,22,39
-13,50,6,38,21,-23,8,21,39
-19,48,8,39,23,-22,7,21,39
-19,49,8,39,23,-22,6,22,39
-14,50,11,40,23,-21,6,22,39
-16,50,13,42,23,-21,6,22,39
-18,48,14,42,23,-21,6,23,39
-17,49,12,42,22,-21,6,23,39
-18,49,14,42,21,-21,7,23,39
-16,49,18,42,22,-22,7,23,39
-7,54,8,42,22,-22,6,24,39
-1,61,23,43,23,-24,6,25,40
7,54,19,41,23,-25,5,27,39
-16,57,13,40,23,-26,3,28,38
-17,49,11,39,24,-27,2,29,38
-7,48,7,39,25,-26,3,28,38
-8,47,1,37,26,-26,4,26,38
-30,39,-1,37,27,-25,5,25,39
-42,33,0,39,29,-23,6,24,40
-37,33,1,41,29,-22,5,25,40
-20,40,3,44,28,-21,6,24,41
-16,40,5,44,25,-21,5,24,40
-10,48,6,44,23,-21,6,22,40
-12,48,5,44,21,-20,7,21,40
-16,46,2,44,20,-19,7,21,39
-17,47,0,42,19,-20,7,21,39
-21,48,0,41,20,-21,7,19,40
-22,44,1,42,21,-21,7,17,40
-27,39,2,42,23,-20,7,17,39
-29,38,2,42,23,-19,7,18,38
-20,45,-1,42,22,-19,8,19,37
-13,46,0,40,21,-19,8,21,35
-15,48,0,39,22,-19,10,26,35
1,59,-3,41,25,-21,12,30,36
27,67,-6,42,25,-23,13,34,37
10,80,0,44,25,-26,13,38,38
-32,46,12,43,24,-28,11,41,39
5,55,26,42,21,-30,9,41,37
10,57,26,41,19,-27,10,35,34
-1,50,22,40,16,-25,12,33,33
-22,49,17,41,14,-22,12,30,35
-15,50,17,41,15,-21,14,28,35
-10,50,17,42,14,-19,12,25,35
-19,47,15,44,16,-19,8,23,37
-29,38,6,47,19,-19,8,23,39
-37,33,0,49,23,-19,8,22,40
-36,27,-3,51,25,-17,8,23,41
-40,26,-4,50,24,-18,9,24,41
-35,33,-4,47,23,-19,10,25,39
-29,33,-2,43,21,-21,10,24,39
-23,37,-2,42,20,-22,10,23,39
-17,42,-1,41,19,-22,10,22,39
-17,42,1,41,20,-21,10,21,39
-15,46,8,41,21,-21,9,21,39
-25,42,10,42,24,-21,8,23,40
-21,52,20,42,25,-21,8,24,39
-16,55,30,42,25,-23,7,26,38
5,62,21,41,23,-25,7,28,38
-3,51,19,40,20,-25,7,28,38
-8,53,16,39,18,-26,8,28,37
-14,49,12,40,16,-26,8,27,37
-7,51,12,39,16,-27,7,26,37
-10,55,10,38,17,-26,7,26,37
-12,52,10,40,20,-24,7,25,38
-18,50,11,42,24,-23,6,25,39
-20,50,10,45,27,-22,4,25,39
-23,44,8,46,28,-21,4,23,40
-25,41,4,45,27,-21,5,22,40
-28,37,2,42,25,-22,5,20,40
-26,36,0,40,22,-23,6,19,41
-21,36,-7,39,21,-23,8,20,41
-19,37,-7,38,21,-24,8,20,41
-31,37,-1,39,24,-25,7,21,41
-39,30,1,39,25,-25,6,22,41
-37,32,0,41,26,-23,6,21,41
-19,43,0,39,25,-23,6,19,41
-19,46,1,38,24,-24,7,19,42
-19,49,3,39,23,-25,6,20,41
-14,50,5,41,23,-25,3,21,40
